Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Presidentas y Presidentes Municipales 

estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono,total_pob,hombres,mujeres
"Oaxaca","San Juan GuelavÌa","20","197","20197","DANIEL ","LOPEZ ","PLATAS	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN JUAN GUELAVIA, OAX. C.P. 70464","http://","951","5-53-82-10","3288","1617","1671"
"Oaxaca","San Juan Guichicovi","20","198","20198","HEBERTO","LUIS","ZACARIAS","H","PRD","","PARTIDO DE LA REVOLUCI”N DEMOCR¡ÅTICA","2022-01-01","2024-12-31","PALACIO MUNICIPAL S/N, COL. CENTRO, SAN JUAN GUICHICOVI, OAX. C.P. 70330","http://","972","6-39-40-31","29802","13961","15841"
"Oaxaca","San Juan Ihualtepec","20","199","20199","FLORENCIA CECILIA","GONZALEZ","QUIROZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN JUAN IHUALTEPEC, OAX. C.P. 69130","http://","953","-","494","226","268"
"Oaxaca","San Juan Juquila Mixes","20","200","20200","VALENTIN ","TELESFORO ","DOMINGUEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN JUAN JUQUILA MIXES, OAX. C.P. 70546","http://","200","-","3703","1764","1939"
"Oaxaca","San Juan Juquila Vijanos","20","201","20201","MISAEL ","DOMINGUEZ ","YESCAS	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN JUQUILA VIJANOS, OAX. C.P. 68827","http://","951","4-88-35-00","1880","884","996"
"Oaxaca","San Juan Lachao","20","202","20202","MARIO ","JIMENEZ ","RAMIREZ	","H","UYC","","USOS Y COSTUMBRES","2022-01-01","2024-12-31","PALACIO MUNICIPAL S/N, COL. CENTRO, SAN JUAN LACHAO, OAX. C.P. 71940","http://","200","-","4577","2195","2382"
"Oaxaca","San Juan Lachigalla","20","203","20203","ELOISA  ","MELCHOR","RUIZ	","M","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN JUAN LACHIGALLA, OAX. C.P. 71575","http://","957","-","3538","1740","1798"
"Oaxaca","San Juan Lajarcia","20","204","20204","ALFREDO ","HERNANDEZ ","VELASQUEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN LAJARCIA, OAX. C.P. 70546","http://","956","-","634","292","342"
"Oaxaca","San Juan Lalana","20","205","20205","LAURO ","PEREZ ","SANCHEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN LALANA, OAX. C.P. 68940","http://","294","1-00-52-68","16989","8244","8745"
"Oaxaca","San Juan de los CuÈs","20","206","20206","ABDIEL MIZRAIM ","GARCIA ","ORTIZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN JUAN DE LOS CUES, OAX. C.P. 68585","http://","236","1-23-69-54; 4-88-86-82","2421","1184","1237"
"Oaxaca","San Juan Mazatl·n","20","207","20207","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"Oaxaca","San Juan Mixtepec","20","208","20208","BERNARDO ","RAMIREZ ","BAUTISTA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN JUAN MIXTEPEC JUXTLAHUACA, OAX. C.P. 69770","http://","953","-","6941","3309","3632"
"Oaxaca","San Juan Mixtepec.","20","209","20209","JAVIER FRANCISCO ","SANCHEZ ","LOPEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN JUAN MIXTEPEC MIAHUATLAN, OAX. C.P. 70838","http://","951","1-00-85-95; 4-89-08-10","607","245","362"
"Oaxaca","San Juan —umÌ","20","210","20210","ELIAS  ","VENTURA","SANTOS	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, SAN JUAN —UMI, OAX. C.P. 69807","http://","953","2-42-25-43","5773","2618","3155"
"Oaxaca","San Juan Ozolotepec","20","211","20211","MANUEL ","CRUZ ","AGUILAR	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN OZOLOTEPEC, OAX. C.P. 70897","http://","958","5-87-08-33","3411","1708","1703"
"Oaxaca","San Juan Petlapa","20","212","20212","CAMERINO ","SALAS ","AQUINO	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN JUAN PETLAPA, OAX. C.P. 68980","http://","283","4-88-41-10","3117","1484","1633"
"Oaxaca","San Juan Quiahije","20","213","20213","CARLOS ","OROCIO ","CRUZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN QUIAHIJE, OAX. C.P. 71870","http://","954","-","4203","1912","2291"
"Oaxaca","San Juan Quiotepec","20","214","20214","RAFAEL ","VELASQUEZ ","GARCIA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN QUIOTEPEC, OAX. C.P. 68704","http://","951","5-14-50-36","2033","1007","1026"
"Oaxaca","San Juan Sayultepec","20","215","20215","OSCAR ","VELASCO ","SILVA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, SAN JUAN SAYULTEPEC, OAX. C.P. 69675","http://","951","5-03-71-09","879","404","475"
"Oaxaca","San Juan Taba·","20","216","20216","ANGEL ","BAUTISTA ","HERNANDEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN TABAA, OAX. C.P. 68847","http://","951","-","1241","595","646"
"Oaxaca","San Juan Tamazola","20","217","20217","GREGORIO ","LOPEZ ","GUENDULAY	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, SAN JUAN TAMAZOLA, OAX. C.P. 69955","http://","951","5-43-25-24","3325","1616","1709"
"Oaxaca","San Juan Teita","20","218","20218","ELOY ","LOPEZ ","HERNANDEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL S/N, COL. CENTRO, SAN JUAN TEITA, OAX. C.P. 69895","http://","954","-","544","260","284"
"Oaxaca","San Juan Teitipac","20","219","20219","JUAN CARLOS ","LORENZO ","LARITA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL CALLE HIDALGO S/N, SECCION 1RA. SAN JUAN TEITIPAC, OAX. C.P. 70453","http://","951","5-53-80-99","2668","1276","1392"
"Oaxaca","San Juan Tepeuxila","20","220","20220","FERNANDO ","MARTINEZ ","GARCIA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN TEPEUXILA, OAX. C.P. 68660","http://sanjuantepeuxila.mx","951","5-98-71-08","2692","1388","1304"
"Oaxaca","San Juan Teposcolula","20","221","20221","DANIEL ","SANTIAGO ","RAMOS	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN TEPOSCOLULA, OAX. C.P. 69560","http://","953","4-88-39-02","1494","723","771"
"Oaxaca","San Juan YaeÈ","20","222","20222","BENITO NICOLAS 	","MARTINEZ ","MARTINEZ ","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN YAEE, OAX. C.P. 68810","http://","951","5-14-50-36","1426","687","739"
"Oaxaca","San Juan Yatzona","20","223","20223","EDUARDO","RAMOS ","VARGAS	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN JUAN YATZONA, OAX. C.P. 68817","http://","201","5-97-50-08","440","197","243"
"Oaxaca","San Juan Yucuita","20","224","20224","EDUARDO HONORIO ","ANGELES ","CRUZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN JUAN YUCUITA, OAX. C.P. 69670","http://","951","-","643","305","338"
"Oaxaca","San Lorenzo","20","225","20225","ELODIA","HERNANDEZ","HERNANDEZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PALACIO MUNICIPAL CALLE INDEPENDENCIA S/N, BARRIO GRANDE,SAN LORENZO, OAX. C.P. 71760","http://","954","-","5903","2802","3101"
"Oaxaca","San Lorenzo Albarradas","20","226","20226","FELIPE ","MARTINEZ ","MARTINEZ ","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, SAN LORENZO ALBARRADAS, OAX. C.P. 70477","http://","956","-","2971","1505","1466"
"Oaxaca","San Lorenzo Cacaotepec","20","227","20227","IRIS JOCELIN ","LOPEZ ","ZAVALETA	","M","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN LORENZO CACAOTEPEC, OAX. C.P. 68263","http://sanlorenzocacaotepec.gob.mx/","951","5-18-75-55","18339","8859","9480"
"Oaxaca","San Lorenzo Cuaunecuiltitla","20","228","20228","RAYMUNDO ","CARRERA ","MENDOZA	","H","UYC","","USOS Y COSTUMBRES","2022-01-01","2024-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN LORENZO CUANECUILTITLA, OAX. C.P. 68518","http://","238","3-83-49-16","833","431","402"
"Oaxaca","San Lorenzo Texmel˙can","20","229","20229","JESUS ","MARTINEZ ","RAMIREZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN LORENZO TEXMELUCAN, OAX. C.P. 71450","http://","","951 5-32-00-90","9148","4117","5031"
"Oaxaca","San Lorenzo Victoria","20","230","20230","FRANCISCO JAVIER  ","RODRIGUEZ","REYES	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN LORENZO VICTORIA, OAX. C.P. 69430","http://","953","5-31-40-84","932","478","454"
"Oaxaca","San Lucas Camotl·n","20","231","20231","AMADOR ","JARQUIN	","","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN LUCAS CAMOTLAN, OAX. C.P. 70296","http://","956","-","3187","1539","1648"
"Oaxaca","San Lucas Ojitl·n","20","232","20232","ISIDRO","ORTEGA","SILVA","H","MORENA","","MORENA","2022-01-01","2024-12-31","PALACIO MUNICIPAL AV. INDEPENDENCIA S/N, COL. CENTRO, SAN LUCAS OJITLAN, OAX. C.P. 68470","http://sanlucasojitlan.gob.mx/","287","1-00-89-44; 8-75-07-28","22185","10616","11569"
"Oaxaca","San Lucas QuiavinÌ","20","233","20233","RAFAEL ","MORALES ","CURIEL	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN LUCAS QUIAVINI, OAX. C.P. 70467","http://","951","5-97-33-01; 5-28-00-46","1720","728","992"
"Oaxaca","San Lucas Zoqui·pam","20","234","20234","MUCIO ","CARRERA ","HERNANDEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN LUCAS ZOQUIAPAM, OAX. C.P. 68560","http://","238","-","7163","3443","3720"
"Oaxaca","San Luis Amatl·n","20","235","20235","LEOPOLDO ","GONZALEZ ","REYES	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, SAN LUIS AMATLAN, OAX. C.P. 70810","http://","957","-","3829","1793","2036"
"Oaxaca","San Marcial Ozolotepec","20","236","20236","BONIFACIO 	","GARCIA ","MATIAS","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO SAN MARCIAL OZOLOTEPEC, OAX. C.P. 70894","http://","","951 111-34-25","1372","630","742"
"Oaxaca","San Marcos Arteaga","20","237","20237","CYNTHYA","HERNANDEZ","BARRAGAN","M","MORENA","","MORENA","2022-01-01","2024-12-31","PRESIDENCIA MUNICIPAL AV. AYUNTAMIENTO # 27, COL. CENTRO, SAN MARCOS ARTEAGA, OAX. C.P. 69270","http://","953","5-22-60-04; 5-22-61-28","1568","734","834"
"Oaxaca","San MartÌn de los Cansecos","20","238","20238","DAVID ","VASQUEZ ","GUENDULAIN	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL CARRETERA A PUERTO ANGEL KM. 53 S/N, COL. CENTRO, SAN MARTIN DE LOS CANSECOS, OAX. C.P. 71560","http://","951","5-14-39-39","994","472","522"
"Oaxaca","San MartÌn Huamel˙lpam","20","239","20239","RENE ","REYES ","LOPEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MARTIN HUAMELULPAM, OAX. C.P. 69815","http://","","951 5-22-00-97","1000","468","532"
"Oaxaca","San MartÌn Itunyoso","20","240","20240","SANTIAGO ","MIGUEL ","LOPEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MARTIN ITUNYOSO, OAX. C.P. 69845","http://","953","5-32-26-63","2749","1251","1498"
"Oaxaca","San MartÌn Lachil·","20","241","20241","ESTEBAN ","CERVANTES ","CHAVEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN MARTIN LACHILA, OAX. C.P. 71562","http://","957","951 2-42-53-67","1034","465","569"
"Oaxaca","San MartÌn Peras","20","242","20242","ELPIDIO HERDELIO  ","RAMIREZ","MORALES	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL CALLE LAZARO CARDENAS S/N, COL. CENTRO, SAN MARTIN PERAS, OAX. C.P. 69780","http://","953","4-88-41-00; 5-32-28-79","12436","5854","6582"
"Oaxaca","San MartÌn Tilcajete","20","243","20243","AARON MARTIN ","JIMENEZ ","OJEDA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MARTIN TILCAJETE, OAX. C.P. 71506","http://","957","951 5-24-91-51","1975","922","1053"
"Oaxaca","San MartÌn Toxpalan","20","244","20244","SAINT ","MARTINEZ ","GARCIA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MARTIN TOXPALAN, OAX. C.P. 68547","http://","236","1-11-34-25","3934","1891","2043"
"Oaxaca","San MartÌn Zacatepec","20","245","20245","VANESSA","MARTINEZ","RAMIREZ","M","COAL.","PAN-PRI-PRD","COALICI”N","2022-01-01","2024-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN MARTIN ZACATEPEC, OAX. C.P. 69235","http://","953","283-4-88-04-87","1324","664","660"
"Oaxaca","San Mateo Cajonos","20","246","20246","JOSE ","RIVERA ","BALTAZAR	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MATEO CAJONOS, OAX. C.P. 68880","http://","956","-","611","297","314"
"Oaxaca","Capul·lpam de MÈndez","20","247","20247","RUBEN ","SANTIAGO ","MARTINEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2024-06-30","PALACIO MUNICIPAL CALLE MIGUEL MENDEZ # 1, COL. CENTRO, CAPULALPAM DE MENDEZ OAX, C.P. 68760","http://","951","5-39-20-00","1619","723","896"
"Oaxaca","San Mateo del Mar","20","248","20248","RAUL ","RANGEL ","GONZALEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL AV. HIDALGO S/N, ZONA CENTRO, SAN MATEO DEL MAR, OAX. C.P. 70780","http://","971","-","15571","7791","7780"
"Oaxaca","San Mateo Yoloxochitl·n","20","249","20249","MAGDALENO ","CABRALES ","PEREDA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, COL. CENTRO, SAN MATEO YOLOXOCHITLAN, OAX. C.P. 68575","http://","236","-","3831","1805","2026"
"Oaxaca","San Mateo Etlatongo","20","250","20250","ALVARO ","RODRIGUEZ ","RAMIREZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MATEO ETLATONGO, OAX. C.P. 69690","http://","951","5-26-12-16","1239","606","633"
"Oaxaca","San Mateo Nej·pam","20","251","20251","PRIMITIVO ","OLEA ","CHOLULA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MATEO NEJAPAM, OAX. C.P. 69180","http://","953","5-96-87-09","1217","564","653"
"Oaxaca","San Mateo PeÒasco","20","252","20252","GERARDO ","RAMIREZ ","ESPINOSA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MATEO PE—ASCO, OAX. C.P. 69875","http://","953","5-32-28-63","2384","1120","1264"
"Oaxaca","San Mateo PiÒas","20","253","20253","LILIA GEMMA 	","GARCIA ","SOTO","M","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MATEO PI—AS, OAX. C.P. 70970","http://","958","5-87-43-12","2021","1026","995"
"Oaxaca","San Mateo RÌo Hondo","20","254","20254","ANGEL GERARDO","RUIZ","VELASQUEZ","H","MORENA","","MORENA","2022-01-01","2024-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN MATEO RIO HONDO, OAX. C.P. 78860","http://","957","951 4-88-79-02","3207","1571","1636"
"Oaxaca","San Mateo Sindihui","20","255","20255","SANTIAGO ","GUTIERRES ","REYES REYES ","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MATEO SINDIHUI, OAX. C.P. 69995","http://","953","951 5-20-50-04","1977","932","1045"
"Oaxaca","San Mateo Tlapiltepec","20","256","20256","ARNULFO ","SANPEDRO ","MIGUEL	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2024-06-30","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MATEO TLAPILTEPEC, OAX. C.P. 69355","http://","953","5-33-02-00","229","111","118"
"Oaxaca","San Melchor Betaza","20","257","20257","GERARDO ","RIOS ","FLORES	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MELCHOR BETAZA, OAX. C.P. 68850","http://","956","951 5-14-47-15","1052","504","548"
"Oaxaca","San Miguel Achiutla","20","258","20258","RODRIGO ","MIGUEL ","ORTIZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MIGUEL ACHIUTLA, OAX. C.P. 69840","http://","953","5-96-87-09","698","350","348"
"Oaxaca","San Miguel Ahuehuetitl·n","20","259","20259","LUCIA AREANA","CARBAJAL","CALERO","M","PAN","","PARTIDO ACCI”N NACIONAL ","2022-01-01","2024-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL AHUEHUETITLAN, OAX. C.P. 69170","http://","953","5-20-20-40","2142","1033","1109"
"Oaxaca","San Miguel Alo·pam","20","260","20260","ROBERTO ","HERNANDEZ ","CRUZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO, SAN MIGUEL ALOAPAM, OAX. C.P. 68737","http://","956","-","2191","998","1193"
"Oaxaca","San Miguel Amatitl·n","20","261","20261","JOEL ANGEL","BRAVO","MARTINEZ","H","PAN","","PARTIDO ACCI”N NACIONAL ","2022-01-01","2024-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL AMATITLAN, OAX. C.P. 69240","http://","953","5-03-91-03","6932","3343","3589"
"Oaxaca","San Miguel Amatl·n","20","262","20262","XOCHITL ","LOPEZ ","SANTIAGO	","M","UYC","","USOS Y COSTUMBRES","2023-01-01","2024-06-30","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN MIGUEL AMATLAN, OAX. C.P. 68786","http://","955","-","991","473","518"
"Oaxaca","San Miguel Coatl·n","20","263","20263","JESUS ","HERNANDEZ ","BAUTISTA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL COATLAN, OAX. C.P. 70874","http://","957","951 1-76-60-62","3184","1459","1725"
"Oaxaca","San Miguel Chicahua","20","264","20264","BENIGNO ","JIMENEZ ","HERNANDEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL CHICAHUA, OAX. C.P. 69615","http://","951","5-26-19-68","2169","971","1198"
"Oaxaca","San Miguel Chimalapa","20","265","20265","CEYLA ","CRUZ ","GUTIERREZ	","M","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, COL. CENTRO, SAN MIGUEL CHIMALAPA, OAX. C.P. 70155","http://","972","4-88-01-70","6711","3415","3296"
"Oaxaca","San Miguel del Puerto","20","266","20266","CHRISTIAN ","PEREZ ","PASCUAL	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL DEL PUERTO, OAX. C.P. 70990","http://","958","-","8551","4268","4283"
"Oaxaca","San Miguel del RÌo","20","267","20267","LAURO RAMIRO ","PEREZ ","JUAREZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL DEL RIO, OAX. C.P. 68754","http://","","283 4-88-06-98","245","122","123"
"Oaxaca","San Miguel Ejutla","20","268","20268","RODRIGO ","LUCAS ","HERNANDEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL EJUTLA, OAX. C.P. 71588","http://","953","951 5-98-24-01; 506-57-25","1149","536","613"
"Oaxaca","San Miguel el Grande","20","269","20269","ARCANGEL ","ORTIZ ","CRUZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL EL GRANDE, OAX. C.P. 71140","http://","953","5-03-91-03","4313","2008","2305"
"Oaxaca","San Miguel Huautla","20","270","20270","JUAN ","GAYTAN ","VELASCO	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL HUAUTLA, OAX. C.P. 69610","http://","951","4-88-43-00","1311","615","696"
"Oaxaca","San Miguel Mixtepec","20","271","20271","CLAUDIO GERARDO ","PEREZ ","HERNANDEZ	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, COL. CENTRO, SAN MIGUEL MIXTEPEC, OAX. C.P. 71218","http://","","951 4-88-14-20","3194","1582","1612"
"Oaxaca","San Miguel Panixtlahuaca","20","272","20272","ANTONIO ","GARCIA ","GARCIA ","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL PANIXTLAHUACA, OAX. C.P. 71890","http://","954","5-40-06-62","6252","2758","3494"
"Oaxaca","San Miguel Peras","20","273","20273","FERNANDO ","SANTIAGO ","REVILLA	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL PERAS, OAX. C.P. 71273","http://","951","-","3818","1822","1996"
"Oaxaca","San Miguel Piedras","20","274","20274","ROBERTO ","LOPEZ ","APARICIO	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL S/N, ZONA CENTRO, SAN MIGUEL PIEDRAS, OAX. C.P. 69990","http://","951","1-05-34-31","1328","636","692"
"Oaxaca","San Miguel Quetzaltepec","20","275","20275","PEDRO 	","SANCHEZ ","ROJAS","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2023-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL QUETZALTEPEC MIXE, OAX. C.P. 70288","http://","","283 4-88-06-98","7286","3530","3756"
"Oaxaca","San Miguel Santa Flor","20","276","20276","PEDRO ","MEDINA ","MELLADO	","H","UYC","","USOS Y COSTUMBRES","2023-01-01","2025-12-31","PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, ZONA CENTRO, SAN MIGUEL SANTA FLOR, OAX. C.P. 68624","http://","951","5-31-20-18","691","361","330"
